x,y,theta,u,v,r
9.974003987,4.9345831,-0.274285714,0.199995646,0.001142845,-0.114285714
9.993224991,4.929056017,-0.285714286,0.199995646,0.001142845,-0.114285714
10.01238157,4.923309631,-0.297142857,0.199995646,0.001142845,-0.114285714
10.03147124,4.917344693,-0.308571429,0.199995646,0.001142845,-0.114285714
10.05049148,4.911161982,-0.32,0.199995646,0.001142845,-0.114285714
10.06943983,4.904762305,-0.331428571,0.199995646,0.001142845,-0.114285714
10.0883138,4.898146498,-0.342857143,0.199995646,0.001142845,-0.114285714
10.10711093,4.891315425,-0.354285714,0.199995646,0.001142845,-0.114285714
10.12582876,4.884269978,-0.365714286,0.199995646,0.001142845,-0.114285714
10.14446486,4.877011079,-0.377142857,0.199995646,0.001142845,-0.114285714
10.16301678,4.869539674,-0.388571429,0.199995646,0.001142845,-0.114285714
10.1814821,4.86185674,-0.4,0.199995646,0.001142845,-0.114285714
10.19985841,4.853963279,-0.411428571,0.199995646,0.001142845,-0.114285714
10.21814332,4.845860324,-0.422857143,0.199995646,0.001142845,-0.114285714
10.23633443,4.837548932,-0.434285714,0.199995646,0.001142845,-0.114285714
10.25442936,4.829030189,-0.445714286,0.199995646,0.001142845,-0.114285714
10.27242576,4.820305208,-0.457142857,0.199995646,0.001142845,-0.114285714
10.29032127,4.811375128,-0.468571429,0.199995646,0.001142845,-0.114285714
10.30811356,4.802241115,-0.48,0.199995646,0.001142845,-0.114285714
10.3258003,4.792904363,-0.491428571,0.199995646,0.001142845,-0.114285714
10.34337917,4.78336609,-0.502857143,0.199995646,0.001142845,-0.114285714
10.3608479,4.773627544,-0.514285714,0.199995646,0.001142845,-0.114285714
10.37820419,4.763689995,-0.525714286,0.199995646,0.001142845,-0.114285714
10.39544578,4.753554742,-0.537142857,0.199995646,0.001142845,-0.114285714
10.41257041,4.743223109,-0.548571429,0.199995646,0.001142845,-0.114285714
10.42957585,4.732696444,-0.56,0.199995646,0.001142845,-0.114285714
10.44645987,4.721976123,-0.571428571,0.199995646,0.001142845,-0.114285714
10.46322028,4.711063547,-0.582857143,0.199995646,0.001142845,-0.114285714
10.47985488,4.699960139,-0.594285714,0.199995646,0.001142845,-0.114285714
10.49636151,4.688667351,-0.605714286,0.199995646,0.001142845,-0.114285714
10.51273799,4.677186658,-0.617142857,0.199995646,0.001142845,-0.114285714
10.52898221,4.665519558,-0.628571429,0.199995646,0.001142845,-0.114285714
10.54509202,4.653667576,-0.64,0.199995646,0.001142845,-0.114285714
10.56106534,4.64163226,-0.651428571,0.199995646,0.001142845,-0.114285714
10.57690007,4.629415182,-0.662857143,0.199995646,0.001142845,-0.114285714
10.59259414,4.617017938,-0.674285714,0.199995646,0.001142845,-0.114285714
10.60814551,4.604442145,-0.685714286,0.199995646,0.001142845,-0.114285714
10.62355215,4.591689449,-0.697142857,0.199995646,0.001142845,-0.114285714
10.63881203,4.578761513,-0.708571429,0.199995646,0.001142845,-0.114285714
10.65392318,4.565660026,-0.72,0.199995646,0.001142845,-0.114285714
